Abbott Xience PROX 3.0 mm x 12 mm (7112941915339);08717648164323;7112941;2020-12-05;1
Abbott Xience PROX 3.0 mm x 12 mm (7122041915103);08717648164323;7122041;2021-01-07;2
Abbott Xience PROX 3.0 mm x 12 mm (8010341915015);08717648164323;8010341;2021-01-10;2
Abbott Xience PROX 3.0 mm x 15 mm (6110341916759);08717648164330;6110341;2019-11-16;0
Abbott Xience PROX 3.0 mm x 15 mm (7012741915245);08717648164330;7012741;2020-02-07;0
Abbott Xience PROX 3.0 mm x 15 mm (7021641915571);08717648164330;7021641;2020-02-29;0
Abbott Xience PROX 3.0 mm x 15 mm (7030941915114);08717648164330;7030941;2020-03-21;0
Abbott Xience PROX 3.0 mm x 15 mm (7032341915484);08717648164330;7032341;2020-04-04;0
Abbott Xience PROX 3.0 mm x 15 mm (7040541915556);08717648164330;7040541;2020-04-18;0
Abbott Xience PROX 3.0 mm x 15 mm (7052241915467);08717648164330;7052241;2020-05-28;-2
Abbott Xience PROX 3.0 mm x 15 mm (7052641915427);08717648164330;7052641;2020-06-06;-1
Abbott Xience PROX 3.0 mm x 15 mm (7071941915362);08717648164330;7071941;2020-07-31;0
Abbott Xience PROX 3.0 mm x 15 mm (7082241915201);08717648164330;7082241;2020-08-28;-3
Abbott Xience PROX 3.0 mm x 15 mm (7091241915230);08717648164330;7091241;2020-09-17;0
Abbott Xience PROX 3.0 mm x 15 mm (7102741915004);08717648164330;7102741;2020-11-09;0
Abbott Xience PROX 3.0 mm x 15 mm (7112441915046);08717648164330;7112441;2020-11-30;0
Abbott Xience PROX 3.0 mm x 15 mm (7121441915325);08717648164330;7121441;2021-01-01;1
Abbott Xience PROX 3.0 mm x 15 mm (8020541915667);08717648164330;8020541;2021-02-11;2
Abbott Xience PROX 3.0 mm x 15 mm (8031441916085);08717648164330;8031441;2021-03-21;5
Abbott Xience PROX 3.0 mm x 18 mm (6111641916249);08717648164347;6111641;2019-11-23;-1
Abbott Xience PROX 3.0 mm x 18 mm (7013041915223);08717648164347;7013041;2020-02-06;0
Abbott Xience PROX 3.0 mm x 18 mm (7021441915606);08717648164347;7021441;2020-02-29;0
Abbott Xience PROX 3.0 mm x 18 mm (7021541915829);08717648164347;7021541;2020-02-29;0
Abbott Xience PROX 3.0 mm x 18 mm (7041241915225);08717648164347;7041241;2020-04-25;0
Abbott Xience PROX 3.0 mm x 18 mm (7050441915164);08717648164347;7050441;2020-05-16;-4
Abbott Xience PROX 3.0 mm x 18 mm (7052541915094);08717648164347;7052541;2020-06-06;0
Abbott Xience PROX 3.0 mm x 18 mm (7061541915063);08717648164347;7061541;2020-06-20;-1
Abbott Xience PROX 3.0 mm x 18 mm (7071841915712);08717648164347;7071841;2020-07-30;0
Abbott Xience PROX 3.0 mm x 18 mm (7072741915012);08717648164347;7072741;2020-08-08;0
Abbott Xience PROX 3.0 mm x 18 mm (7082941915181);08717648164347;7082941;2020-09-05;0
Abbott Xience PROX 3.0 mm x 18 mm (7102741915235);08717648164347;7102741;2020-11-05;0
Abbott Xience PROX 3.0 mm x 18 mm (7122141915123);08717648164347;7122141;2021-01-08;0
Abbott Xience PROX 3.0 mm x 18 mm (8020541915066);08717648164347;8020541;2021-02-11;1
Abbott Xience PROX 3.0 mm x 18 mm (8030541915340);08717648164347;8030541;2021-03-14;6
Abbott Xience PROX 3.0 mm x 23 mm (6112141916223);08717648164354;6112141;2019-11-29;0
Abbott Xience PROX 3.0 mm x 23 mm (7012641916311);08717648164354;7012641;2020-02-07;-1
Abbott Xience PROX 3.0 mm x 23 mm (7031041915454);08717648164354;7031041;2020-03-21;0
Abbott Xience PROX 3.0 mm x 23 mm (7041241915319);08717648164354;7041241;2020-04-19;0
Abbott Xience PROX 3.0 mm x 23 mm (7051841915140);08717648164354;7051841;2020-05-25;0
