Abbott Xience PROX 4.0 mm x 18 mm (7022241915003);08717648164491;7022241;2020-02-29;0
Abbott Xience PROX 4.0 mm x 18 mm (7062841915328);08717648164491;7062841;2020-07-03;1
Abbott Xience PROX 4.0 mm x 18 mm (7092741915280);08717648164491;7092741;2020-10-04;1
Abbott Xience PROX 4.0 mm x 18 mm (7111841915424);08717648164491;7111841;2020-11-26;1
Abbott Xience PROX 4.0 mm x 23 mm (6122241915172);08717648164507;6122241;2020-01-11;0
Abbott Xience PROX 4.0 mm x 23 mm (7062241915555);08717648164507;7062241;2020-06-27;1
Abbott Xience PROX 4.0 mm x 23 mm (7121641915194);08717648164507;7121641;2020-12-29;1
Abbott Xience PROX 4.0 mm x 28 mm (7013041915438);08717648164514;7013041;2020-02-07;1
Abbott Xience PROX 4.0 mm x 28 mm (7081441915347);08717648164514;7081441;2020-08-24;1
BioMatrix NeoFlex 2.50 x 08mm (W16030165);08888893016191;W16030165;2018-03-16;1
BioMatrix NeoFlex 2.50 x 11mm (W16030319);08888893016207;W16030319;2018-03-21;1
BioMatrix NeoFlex 2.50 x 14mm (W16060375);08888893016214;W16060375;2018-06-20;2
BioMatrix NeoFlex 2.50 x 18mm (W16010142);08888893016221;W16010142;2018-01-18;1
BioMatrix NeoFlex 2.50 x 18mm (W16020253);08888893016221;W16020253;2018-03-02;1
BioMatrix NeoFlex 2.50 x 18mm (W16060376);08888893016221;W16060376;2018-06-20;1
BioMatrix NeoFlex 2.50 x 24mm (W16060377);08888893016238;W16060377;2018-06-20;1
BioMatrix NeoFlex 2.50 x 24mm (W16070332);08888893016238;W16070332;2018-07-20;1
BioMatrix NeoFlex 2.50 x 28mm (W15010325);08888893016245;W15010325;2017-02-04;1
BioMatrix NeoFlex 2.50 x 28mm (W16060378);08888893016245;W16060378;2018-06-20;1
BioMatrix NeoFlex 2.50 x 33mm (W16020265);08888893016252;W16020265;2018-03-02;1
BioMatrix NeoFlex 2.50 x 36mm (W16060161);08888893016269;W16060161;2018-06-10;1
BioMatrix NeoFlex 2.75 x 11mm (W16060203);08888893016283;W16060203;2018-06-13;1
BioMatrix NeoFlex 2.75 x 14mm (W16070643);08888893016290;W16070643;2018-08-01;1
BioMatrix NeoFlex 2.75 x 18mm (W16030405);08888893016306;W16030405;2018-03-28;1
BioMatrix NeoFlex 2.75 x 24mm (W16060179);08888893016313;W16060179;2018-06-10;1
BioMatrix NeoFlex 2.75 x 28mm (W16060147);08888893016320;W16060147;2018-06-08;1
BioMatrix NeoFlex 3.00 x 08mm (W16010335);08888893016351;W16010335;2018-02-04;1
BioMatrix NeoFlex 3.00 x 11mm (W16010057);08888893016368;W16010057;2018-01-13;1
BioMatrix NeoFlex 3.00 x 11mm (W16030406);08888893016368;W16030406;2018-03-28;1
BioMatrix NeoFlex 3.00 x 14mm (W16060384);08888893016375;W16060384;2018-06-30;2
BioMatrix NeoFlex 3.00 x 18mm (W16070304);08888893016382;W16070304;2018-07-18;2
BioMatrix NeoFlex 3.00 x 18mm (W16080421);08888893016382;W16080421;2018-08-22;1
BioMatrix NeoFlex 3.00 x 24mm (W16070305);08888893016399;W16070305;2018-07-18;1
BioMatrix NeoFlex 3.00 x 24mm (W16080422);08888893016399;W16080422;2018-08-24;1
BioMatrix NeoFlex 3.00 x 24mm (W16080423);08888893016399;W16080423;2018-08-24;1
BioMatrix NeoFlex 3.00 x 28mm (W16060180);08888893016405;W16060180;2018-06-10;1
BioMatrix NeoFlex 3.00 x 28mm (W16080270);08888893016405;W16080270;2018-08-15;1
BioMatrix NeoFlex 3.00 x 33mm (W16060208);08888893016412;W16060208;2018-06-13;1
BioMatrix NeoFlex 3.00 x 33mm (W16060490);08888893016412;W16060490;2018-06-30;1
BioMatrix NeoFlex 3.00 x 36mm (W16060164);08888893016429;W16060164;2018-06-10;1
BioMatrix NeoFlex 3.50 x 08mm (W16080542);08888893016436;W16080542;2018-08-29;1
BioMatrix NeoFlex 3.50 x 11mm (W16050131);08888893016443;W16050131;2018-05-11;1
BioMatrix NeoFlex 3.50 x 11mm (W16060388);08888893016443;W16060388;2018-06-20;1
BioMatrix NeoFlex 3.50 x 14mm (W16020250);08888893016450;W16020250;2018-03-02;1
BioMatrix NeoFlex 3.50 x 14mm (W16080437);08888893016450;W16080437;2018-08-22;2
BioMatrix NeoFlex 3.50 x 18mm (W16030323);08888893016467;W16030323;2018-03-21;1
BioMatrix NeoFlex 3.50 x 18mm (W16090150);08888893016467;W16090150;2018-09-13;2
BioMatrix NeoFlex 3.50 x 24mm (W15120230);08888893016474;W15120230;2017-12-16;1
BioMatrix NeoFlex 3.50 x 24mm (W16060389);08888893016474;W16060389;2018-06-30;2
BioMatrix NeoFlex 3.50 x 28mm (W16080430);08888893016481;W16080430;2018-08-22;1
BioMatrix NeoFlex 3.50 x 33mm (W16060040);08888893016498;W16060040;2018-06-06;1
BioMatrix NeoFlex 3.50 x 36mm (W16060392);08888893016504;W16060392;2018-06-20;1
BioMatrix NeoFlex 4.00 x 08mm (W16060404);08888893016511;W16060404;2018-06-30;1
