Nimi;Muutettu;Määrä(Tuote);Määrä;Viimeinen käyttöpäivä;barcode tuote;Lot;Varasto
Abbott NC TREK 2.0 mm x 15 mm/RX (71111G1913167);10.1.2018 12:56;1;"";31.10.2020;08717648151651;71111G1913167;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (71111G1913308);6.2.2018 9:18;1;"";31.10.2020;08717648151651;71111G1913308;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (71111G1913341);6.2.2018 9:18;1;"";31.10.2020;08717648151651;71111G1913341;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (71111G1913491);1.2.2018 13:48;1;"";31.10.2020;08717648151651;71111G1913491;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (71111G1914313);15.2.2018 8:48;-4;"";31.10.2020;08717648151651;71111G1914313;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (71111G1914316);22.12.2017 11:47;1;"";31.10.2020;08717648151651;71111G1914316;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (71111G1914712);5.3.2018 14:44;-1;"";31.10.2020;08717648151651;71111G1914712;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (71111G1914789);8.2.2018 12:38;1;"";31.10.2020;08717648151651;71111G1914789;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (71211G1914203);29.3.2018 13:41;1;"";30.11.2020;08717648151651;71211G1914203;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (71211G1914397);26.4.2018 11:14;-1;"";30.11.2020;08717648151651;71211G1914397;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (71211G1914718);23.3.2018 13:44;-1;"";30.11.2020;08717648151651;71211G1914718;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (80309G1913103);17.5.2018 11:36;1;"";28.2.2021;08717648151651;80309G1913103;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (80309G1913104);21.5.2018 14:10;1;"";28.2.2021;08717648151651;80309G1913104;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (80309G1913159);8.5.2018 14:32;1;"";28.2.2021;08717648151651;80309G1913159;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (80309G1913210);28.5.2018 9:51;-1;"";28.2.2021;08717648151651;80309G1913210;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (80309G1913211);21.5.2018 13:57;-2;"";28.2.2021;08717648151651;80309G1913211;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (80309G1913213);14.5.2018 14:41;1;"";28.2.2021;08717648151651;80309G1913213;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (80309G1913300);23.5.2018 14:43;1;"";28.2.2021;08717648151651;80309G1913300;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 15 mm/RX (80309G1913876);28.5.2018 9:56;1;"";28.2.2021;08717648151651;80309G1913876;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.0 mm x 8 mm/RX (70605G1913627);24.11.2017 10:57;1;"";31.5.2020;08717648151637;70605G1913627;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (61111G2);22.3.2017 14:02;-3;"";31.10.2019;08717648151750;61111G2;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70118G1913248);26.4.2017 14:05;-2;"";31.12.2019;08717648151750;70118G1913248;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70118G2913130);31.7.2017 11:17;-2;"";31.12.2019;08717648151750;70118G2913130;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70118G2913150);15.6.2017 14:38;1;"";31.12.2019;08717648151750;70118G2913150;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70118G2913160);22.3.2017 14:04;1;"";31.12.2019;08717648151750;70118G2913160;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70222G1913807);23.5.2017 13:25;-1;"";31.1.2020;08717648151750;70222G1913807;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70222G1913813);10.5.2017 15:12;1;"";31.1.2020;08717648151750;70222G1913813;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70222G1914335);16.5.2017 12:48;-1;"";31.1.2020;08717648151750;70222G1914335;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70222G2914153);31.7.2017 11:16;-1;"";31.1.2020;08717648151750;70222G2914153;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70222G2914457);31.5.2017 11:51;1;"";31.1.2020;08717648151750;70222G2914457;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70309G1915004);23.5.2017 13:26;1;"";29.2.2020;08717648151750;70309G1915004;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70321G1914572);8.8.2017 13:18;-2;"";29.2.2020;08717648151750;70321G1914572;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70321G1914585);31.7.2017 11:19;1;"";29.2.2020;08717648151750;70321G1914585;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70321G1914627);26.7.2017 13:39;1;"";29.2.2020;08717648151750;70321G1914627;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70509G1913492);31.8.2017 15:06;-2;"";30.4.2020;08717648151750;70509G1913492;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70509G1913494);15.8.2017 8:13;1;"";30.4.2020;08717648151750;70509G1913494;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70509G1913497);15.8.2017 8:13;1;"";30.4.2020;08717648151750;70509G1913497;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70718G1913068);12.9.2017 13:10;-1;"";30.6.2020;08717648151750;70718G1913068;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70718G1913070);7.9.2017 9:56;-1;"";30.6.2020;08717648151750;70718G1913070;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70718G1914783);12.9.2017 13:12;1;"";30.6.2020;08717648151750;70718G1914783;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70718G1914810);31.8.2017 15:19;1;"";30.6.2020;08717648151750;70718G1914810;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70718G1914823);7.9.2017 10:42;1;"";30.6.2020;08717648151750;70718G1914823;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70821G1914338);9.11.2017 14:40;-1;"";31.7.2020;08717648151750;70821G1914338;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70821G1914341);27.10.2017 14:51;1;"";31.7.2020;08717648151750;70821G1914341;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70925G1914987);27.11.2017 12:34;-3;"";31.8.2020;08717648151750;70925G1914987;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70925G1914988);9.11.2017 14:45;1;"";31.8.2020;08717648151750;70925G1914988;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70925G1915056);27.11.2017 12:36;1;"";31.8.2020;08717648151750;70925G1915056;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (70925G1915057);24.11.2017 10:56;1;"";31.8.2020;08717648151750;70925G1915057;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (71005G1913010);4.1.2018 13:33;-1;"";30.9.2020;08717648151750;71005G1913010;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (71005G1913507);22.12.2017 11:47;1;"";30.9.2020;08717648151750;71005G1913507;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (71025G1913309);16.1.2018 13:21;-1;"";30.9.2020;08717648151750;71025G1913309;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (71025G1913700);16.1.2018 13:29;1;"";30.9.2020;08717648151750;71025G1913700;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (71028G2913275);15.2.2018 15:08;-1;"";30.9.2020;08717648151750;71028G2913275;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (71028G2913277);1.2.2018 13:49;1;"";30.9.2020;08717648151750;71028G2913277;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (71028G2913280);15.2.2018 8:45;-1;"";30.9.2020;08717648151750;71028G2913280;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (71028G2913303);8.2.2018 12:38;1;"";30.9.2020;08717648151750;71028G2913303;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (71118G1915346);28.2.2018 10:22;1;"";31.10.2020;08717648151750;71118G1915346;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 12 mm/RX (80321G1913373);16.5.2018 12:13;1;"";28.2.2021;08717648151750;80321G1913373;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (61202G1);2.3.2017 9:42;1;"";30.11.2019;08717648151767;61202G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70103G1);28.3.2017 10:33;-1;"";31.12.2019;08717648151767;70103G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70103G1913847);10.4.2017 14:36;-1;"";31.12.2019;08717648151767;70103G1913847;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70118G3914269);10.5.2017 14:59;-1;"";31.12.2019;08717648151767;70118G3914269;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70210G2913429);17.5.2017 14:59;-1;"";31.1.2020;08717648151767;70210G2913429;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70210G2915033);26.4.2017 14:05;-1;"";31.1.2020;08717648151767;70210G2915033;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70306G1914838);22.6.2017 8:58;-3;"";29.2.2020;08717648151767;70306G1914838;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70306G1914841);26.5.2017 14:21;1;"";29.2.2020;08717648151767;70306G1914841;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70306G1914845);17.5.2017 15:01;1;"";29.2.2020;08717648151767;70306G1914845;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70306G1915060);26.5.2017 14:21;1;"";29.2.2020;08717648151767;70306G1915060;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70417G1913668);8.8.2017 13:18;-1;"";31.3.2020;08717648151767;70417G1913668;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70417G1914269);8.8.2017 13:18;-1;"";31.3.2020;08717648151767;70417G1914269;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70417G1914716);26.7.2017 13:39;1;"";31.3.2020;08717648151767;70417G1914716;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70417G1914744);26.7.2017 13:39;1;"";31.3.2020;08717648151767;70417G1914744;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70709G1914039);19.9.2017 11:27;-3;"";30.6.2020;08717648151767;70709G1914039;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70709G1914083);4.9.2017 9:21;-1;"";30.6.2020;08717648151767;70709G1914083;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70709G1914884);17.8.2017 11:08;-1;"";30.6.2020;08717648151767;70709G1914884;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70709G1914891);17.8.2017 11:11;1;"";30.6.2020;08717648151767;70709G1914891;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70709G1914893);17.8.2017 11:11;1;"";30.6.2020;08717648151767;70709G1914893;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70709G1914961);8.8.2017 13:21;1;"";30.6.2020;08717648151767;70709G1914961;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70709G1915293);4.9.2017 9:51;1;"";30.6.2020;08717648151767;70709G1915293;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70709G1915313);25.8.2017 11:21;1;"";30.6.2020;08717648151767;70709G1915313;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70717G1913446);19.9.2017 11:34;1;"";30.6.2020;08717648151767;70717G1913446;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70717G1914036);22.9.2017 8:52;-1;"";30.6.2020;08717648151767;70717G1914036;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70721G1913465);22.9.2017 8:55;1;"";30.6.2020;08717648151767;70721G1913465;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70816G1914527);14.11.2017 13:26;-1;"";31.7.2020;08717648151767;70816G1914527;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70816G1914676);27.10.2017 14:53;1;"";31.7.2020;08717648151767;70816G1914676;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70922G1914428);21.11.2017 14:03;-1;"";31.8.2020;08717648151767;70922G1914428;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70922G1914442);14.11.2017 13:29;1;"";31.8.2020;08717648151767;70922G1914442;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70927G1913290);30.11.2017 13:31;1;"";31.8.2020;08717648151767;70927G1913290;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70928G1913029);8.1.2018 13:14;-1;"";31.8.2020;08717648151767;70928G1913029;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (70928G1913035);22.12.2017 11:46;1;"";31.8.2020;08717648151767;70928G1913035;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (71012G1913199);29.1.2018 10:29;-1;"";30.9.2020;08717648151767;71012G1913199;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (71012G1913225);8.1.2018 13:35;1;"";30.9.2020;08717648151767;71012G1913225;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (71019G1914210);6.2.2018 9:19;1;"";30.9.2020;08717648151767;71019G1914210;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (71026G2913515);9.3.2018 14:17;-1;"";30.9.2020;08717648151767;71026G2913515;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (71026G2913521);1.3.2018 14:00;1;"";30.9.2020;08717648151767;71026G2913521;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (71127G2914665);7.3.2018 13:44;1;"";31.10.2020;08717648151767;71127G2914665;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (71127G2914667);23.3.2018 13:44;-1;"";31.10.2020;08717648151767;71127G2914667;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (80201G1914373);20.4.2018 12:52;-1;"";31.1.2021;08717648151767;80201G1914373;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (80201G1914378);13.4.2018 11:07;1;"";31.1.2021;08717648151767;80201G1914378;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (80302G2913472);4.5.2018 14:42;1;"";28.2.2021;08717648151767;80302G2913472;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (80302G2913477);4.5.2018 14:31;-1;"";28.2.2021;08717648151767;80302G2913477;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (80403G1913287);17.5.2018 11:35;1;"";31.3.2021;08717648151767;80403G1913287;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 15 mm/RX (80403G1914061);28.5.2018 9:57;1;"";31.3.2021;08717648151767;80403G1914061;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70105G1915025);10.5.2017 15:00;-1;"";31.12.2019;08717648151774;70105G1915025;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70216G1913230);20.7.2017 13:21;-2;"";31.1.2020;08717648151774;70216G1913230;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70216G1913233);31.5.2017 11:51;1;"";31.1.2020;08717648151774;70216G1913233;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70216G1913326);15.6.2017 14:37;1;"";31.1.2020;08717648151774;70216G1913326;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70703G1913556);18.10.2017 14:32;-1;"";30.6.2020;08717648151774;70703G1913556;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70703G1914622);13.10.2017 14:21;1;"";30.6.2020;08717648151774;70703G1914622;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70706G1914867);7.11.2017 12:35;-1;"";30.6.2020;08717648151774;70706G1914867;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70706G1914869);27.10.2017 14:52;1;"";30.6.2020;08717648151774;70706G1914869;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70720G1914692);30.8.2017 14:56;-1;"";30.6.2020;08717648151774;70720G1914692;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70720G1914733);28.8.2017 10:15;1;"";30.6.2020;08717648151774;70720G1914733;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70807G1913809);14.11.2017 13:29;1;"";31.7.2020;08717648151774;70807G1913809;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (70807G1914529);24.11.2017 10:54;-1;"";31.7.2020;08717648151774;70807G1914529;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (71005G1914096);19.12.2017 13:11;1;"";30.9.2020;08717648151774;71005G1914096;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (71005G1914147);28.12.2017 13:03;1;"";30.9.2020;08717648151774;71005G1914147;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (71005G1915039);28.12.2017 12:58;-1;"";30.9.2020;08717648151774;71005G1915039;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (71023G1914063);12.2.2018 13:39;-1;"";30.9.2020;08717648151774;71023G1914063;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (71023G1914585);29.1.2018 10:33;1;"";30.9.2020;08717648151774;71023G1914585;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (71023G1914694);21.2.2018 8:32;-1;"";30.9.2020;08717648151774;71023G1914694;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (71023G1914696);12.2.2018 13:51;1;"";30.9.2020;08717648151774;71023G1914696;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (80108G1913894);22.3.2018 13:21;-1;"";31.12.2020;08717648151774;80108G1913894;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (80108G1914157);14.3.2018 14:19;1;"";31.12.2020;08717648151774;80108G1914157;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (80112G1914261);22.3.2018 13:34;1;"";31.12.2020;08717648151774;80112G1914261;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (80112G1914941);20.4.2018 12:52;-1;"";31.12.2020;08717648151774;80112G1914941;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (80201G1913900);26.4.2018 11:14;-1;"";31.1.2021;08717648151774;80201G1913900;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (80201G1914922);20.4.2018 13:03;1;"";31.1.2021;08717648151774;80201G1914922;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (80323G1913007);17.5.2018 11:37;1;"";28.2.2021;08717648151774;80323G1913007;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 20 mm/RX (80323G1913010);17.5.2018 11:36;1;"";28.2.2021;08717648151774;80323G1913010;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 25 mm/RX (70127G1913355);15.8.2017 10:04;1;"";31.12.2019;08717648151781;70127G1913355;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 25 mm/RX (70127G1913357);28.2.2018 10:23;1;"";31.12.2019;08717648151781;70127G1913357;Peijas Kaupintavarasto TREK
Abbott NC TREK 2.5 mm x 8 mm/RX (70728G1914997);8.1.2018 13:24;1;"";30.6.2020;08717648151743;70728G1914997;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70405G2913378);15.6.2017 14:26;-1;"";31.3.2020;08717648151866;70405G2913378;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70405G2914159);26.5.2017 14:21;1;"";31.3.2020;08717648151866;70405G2914159;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70520G2913169);3.8.2017 13:25;-3;"";30.4.2020;08717648151866;70520G2913169;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70520G2914398);18.7.2017 13:18;1;"";30.4.2020;08717648151866;70520G2914398;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70520G2914970);26.7.2017 11:33;1;"";30.4.2020;08717648151866;70520G2914970;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70520G2914975);20.7.2017 13:51;1;"";30.4.2020;08717648151866;70520G2914975;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70615G1913346);4.9.2017 9:20;-1;"";31.5.2020;08717648151866;70615G1913346;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70615G1913348);8.8.2017 13:20;1;"";31.5.2020;08717648151866;70615G1913348;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70729G1914364);30.11.2017 13:25;-1;"";30.6.2020;08717648151866;70729G1914364;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70729G1914365);27.10.2017 14:52;1;"";30.6.2020;08717648151866;70729G1914365;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70830G1914415);18.1.2018 12:57;-1;"";31.7.2020;08717648151866;70830G1914415;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (70830G1914417);28.12.2017 13:02;1;"";31.7.2020;08717648151866;70830G1914417;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (71023G1914209);18.1.2018 13:08;1;"";30.9.2020;08717648151866;71023G1914209;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (71207G2914187);20.4.2018 12:44;-1;"";30.11.2020;08717648151866;71207G2914187;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (71207G2914864);9.3.2018 14:23;1;"";30.11.2020;08717648151866;71207G2914864;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (71218G1914547);28.2.2018 10:23;1;"";30.11.2020;08717648151866;71218G1914547;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (71218G1914609);16.3.2018 11:21;-1;"";30.11.2020;08717648151866;71218G1914609;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (80208G1913302);21.5.2018 14:11;1;"";31.1.2021;08717648151866;80208G1913302;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 12 mm/RX (80208G1913314);21.5.2018 14:06;1;"";31.1.2021;08717648151866;80208G1913314;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70104G1);11.8.2017 14:46;-1;"";31.12.2019;08717648151873;70104G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70105G1);22.3.2017 14:02;-2;"";31.12.2019;08717648151873;70105G1;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70106G1913270);31.3.2017 14:05;-1;"";31.12.2019;08717648151873;70106G1913270;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70106G1913429);22.3.2017 14:03;1;"";31.12.2019;08717648151873;70106G1913429;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70211G1914360);20.4.2017 11:16;-2;"";31.1.2020;08717648151873;70211G1914360;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70211G1914375);4.4.2017 13:45;-1;"";31.1.2020;08717648151873;70211G1914375;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70211G1914377);4.4.2017 13:45;-1;"";31.1.2020;08717648151873;70211G1914377;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70211G1914502);4.4.2017 13:44;-1;"";31.1.2020;08717648151873;70211G1914502;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70211G1915061);4.4.2017 13:44;-1;"";31.1.2020;08717648151873;70211G1915061;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70211G1915062);4.4.2017 13:44;-1;"";31.1.2020;08717648151873;70211G1915062;Peijas Kaupintavarasto TREK
Abbott NC TREK 3.0 mm x 15 mm/RX (70316G1913493);22.6.2017 8:57;-2;"";29.2.2020;08717648151873;70316G1913493;Peijas Kaupintavarasto TREK
